init_time,eventAction,payloadCreation,eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventSensorDetectionMthd,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,eventSpeedChange,memsMedianLateralAccel,memsP75LateralAccel,memsP95LateralAccel,memsMedianHorizontalNorm,memsP75HorizontalNorm,memsP95HorizontalNorm,gpsMedianLateralAccel,gpsP75LateralAccel,gpsP95LateralAccel,bearing_angular_change_per_second,gyro_angular_change_per_second,bearingAngleChange,gyroAngleChange,mems_radius,gps_radius,validity_mean,speed_gap,aggressive
940055142.2,1,1,83589.89,85573.59,4,9.566647,1.9837033,0.006863393,41.830242,-87.87432,41.830143,-87.87431,0,12.755102,5.5028725,13.086099,-1,5.472247,8.617292,11.020398,8.062772,9.8346405,14.105575,3.1633594,5.0060983,5.0060983,22.785664,9.955097,161.80254,20.14292,2.8735762,6.458104,1,7.583226500000001,0
940055142.2,1,1,73592.71,75576.27,5,17.433218,1.9835626,0.008660199,41.830074,-87.87433,41.830196,-87.87429,0,16.836735,17.85078,17.358654,-1,1.224391,1.3230958,1.4141315,1.2676504,1.3478978,1.4590989,1.4491428,1.4902266,1.4902266,7.6125655,0.26040265,25.8,0.52685547,9746.705,42.729725,1,-0.49212599999999895,0
935749879.1,1,1,544982.6,549981.25,4,10.554886,4.9986253,0.012304233,41.80969,-87.59678,41.809547,-87.59689,2,2.333853,10.157626,9.907011,-1,0.49137473,0.98296255,2.3584318,1.8070726,1.9664254,2.3700457,1.6539733,1.7409886,1.8529311,15.204275,17.164467,85.34163,86.42046,4.6823626,14.7389145,1,-0.2506149999999998,0
935749879.1,1,1,402607.06,406663.94,5,6.3399873,4.056875,0.004473548,41.810646,-87.58991,41.81059,-87.58995,2,4.0130525,3.572541,9.728474,-1,0.1658166,0.45860478,1.0385846,1.6719605,1.9326091,2.3940704,1.0290785,1.6954031,1.6954031,9.425189,17.857878,1.3171691,73.09403,2.4762065,9.212332,1,6.155933,0
935749879.1,1,1,62684.58,68661.85,4,14.539297,5.977274,0.025476206,41.846924,-87.62694,41.846863,-87.62652,0,3.783386,9.448762,19.15707,-1,0.3323033,0.59162545,0.87367916,2.077736,2.5206032,2.8858507,1.6658945,2.3833702,3.2088897,16.462729,14.9752035,105.9633,90.05338,3.7250903,25.898546,1,9.708308,0
935749879.1,1,1,50711.918,54660.535,5,14.462079,3.9486175,0.017593216,41.84741,-87.627045,41.847176,-87.62694,0,3.7839177,11.605491,14.6617565,-1,0.06460619,0.54137635,1.0166504,1.1176453,3.6734457,4.161498,1.7297006,3.0523348,3.3639286,17.769695,13.943205,89.26866,55.561485,17.261698,15.560519,1,3.0562654999999985,0
935749879.1,1,1,35682.8,40645.74,4,16.02938,4.962938,0.024591668,41.847557,-87.62821,41.847397,-87.627846,0,3.7992783,16.160076,18.690805,-1,0.4600203,0.83120704,1.2373885,1.5501883,2.255849,2.7387757,1.293375,1.4517927,2.8730505,14.960515,12.885326,82.55381,64.415855,9.847995,33.79036,1,2.530729000000001,0
935749879.1,1,1,15686.038,19670.91,5,12.029273,3.9848723,0.014682247,41.849205,-87.62831,41.84901,-87.62825,0,3.9147947,9.570585,17.654142,-1,0.45164537,0.6717849,0.87756777,1.2347431,2.676348,3.3116944,1.4538772,1.460762,2.5711665,17.418367,14.974639,84.49227,60.2145,9.159586,16.25213,1,8.083557,0
989259531.7,1,1,1543698.0,1555939.4,5,29.513845,12.241376,0.08976677,41.7889,-87.58508,41.787807,-87.58576,2,2.3073204,34.829086,24.642405,-1,1.2528769,1.3598235,1.4866362,1.3793484,1.5478046,1.8992044,1.6356282,1.7757155,2.008103,6.565984,7.1333795,86.089615,87.58073,79.69943,101.112915,1,-10.186680999999997,0
989259531.7,1,1,1514543.2,1526205.1,4,32.36619,11.661876,0.09893336,41.79269,-87.58417,41.791813,-87.58547,2,2.3730168,34.114967,33.786266,-1,1.065991,1.3265355,1.8829474,1.2587634,1.4928184,1.9365032,1.8269472,2.086665,2.2884936,6.655016,6.965164,81.24383,81.47913,64.557556,108.24243,1,-0.32870100000000235,0
989259531.7,1,1,1490169.1,1496652.0,5,21.034094,6.4828753,0.034327317,41.792706,-87.58042,41.792553,-87.58097,2,3.3170133,20.602314,25.441357,-1,2.6569433,2.97766,3.4840143,3.0080824,3.2528968,3.8068185,2.5140538,2.8817124,3.006184,14.03215,14.560027,96.33946,94.91816,31.845325,33.73584,1,4.839043,0
989259531.7,1,1,1135705.8,1141211.0,4,13.877511,5.5052505,0.015563535,41.84685,-87.6269,41.84682,-87.626625,1,2.3587735,7.1113086,19.897284,-1,0.58904636,0.7767974,0.9485477,1.9670213,2.7029703,3.1235785,2.094095,3.0854173,3.4628649,16.269693,18.68324,100.24663,103.5326,5.0966673,17.12737,1,12.785975399999998,0
989259531.7,1,1,1091106.0,1096987.1,5,9.13797,5.8811255,0.012580036,41.84742,-87.62705,41.84728,-87.62692,1,2.263901,8.035872,8.910383,-1,0.15596999,0.79905957,1.038505,1.2861676,1.6271476,1.9076135,0.9978179,1.3381699,1.6241602,13.549971,14.527308,85.24408,85.961075,5.187884,18.918877,1,0.874511,0
989259531.7,1,1,1075373.2,1079574.8,4,13.7993145,4.2015004,0.011713381,41.84751,-87.628204,41.84741,-87.628044,1,2.0512826,13.229864,15.459779,-1,0.29034084,1.0862398,1.6366637,2.3032322,2.7653623,3.727204,2.2769065,2.8972626,2.8972626,16.784666,18.965712,74.277695,80.37138,4.817575,17.69918,1,2.229915,0
989259531.7,1,1,1054148.4,1058422.4,5,11.941442,4.274,0.00965225,41.84919,-87.62836,41.8491,-87.628235,1,1.8068423,10.343784,13.522298,-1,0.10075894,0.5670563,0.89162946,2.0758872,2.8811266,3.2629094,1.9860234,2.8764768,2.8764768,16.755362,19.571955,76.2605,84.35944,2.7079175,16.255075,1,3.178514,0
989259531.7,1,1,1039381.94,1044717.6,4,11.39,5.3356876,0.016109763,41.849327,-87.6293,41.84919,-87.62909,1,2.214674,11.873104,12.823156,-1,0.15415369,0.6121087,1.124578,1.2553523,1.8503337,2.2224803,1.1268704,1.3958476,1.8343289,14.654338,14.849546,82.451355,79.39037,4.568006,20.420368,1,0.9500520000000012,0
989259531.7,1,1,659918.8,666836.4,5,12.580011,6.917563,0.02049707,41.849224,-87.62905,41.849438,-87.629234,2,2.1930015,13.5758705,13.950271,-1,1.5373926,2.1468327,2.9725628,1.7847587,2.2753239,3.0160172,1.2798736,1.9905294,2.1488967,13.017602,13.553121,92.629684,94.24543,26.757835,27.311543,1,0.37440050000000014,0
989259531.7,1,1,648981.1,655138.1,4,13.8608675,6.157,0.019640505,41.849113,-87.62817,41.849236,-87.62847,2,1.3515043,9.824389,17.001257,-1,1.1202877,1.935679,2.9582858,1.8067243,2.2185726,3.0508087,1.516215,2.1251314,2.7302449,13.145663,13.975327,87.69922,86.552246,20.194443,23.9788,1,7.176867999999999,0
989259531.7,1,1,625801.75,631487.94,5,14.817742,5.6861877,0.015962835,41.847443,-87.62802,41.847626,-87.62816,2,1.3111492,14.778597,16.923643,-1,1.1455046,2.1272106,3.297295,1.6927658,2.3106241,3.5087578,1.6826547,2.7628276,2.950413,13.550056,15.562472,84.209175,89.05478,18.082201,21.27606,1,2.145045999999999,0
989259531.7,1,1,616530.06,621672.94,5,20.891514,5.142875,0.028378138,41.847546,-87.62698,41.847427,-87.627495,2,1.7016757,19.28,22.246592,-1,0.9263322,1.2939668,1.6725731,0.9689938,1.313257,1.6762419,1.4324564,1.610388,1.7680328,8.312844,8.092118,43.46211,41.909832,38.354908,66.05752,1,2.9665919999999986,0
989259531.7,1,1,504689.3,518126.22,4,43.425877,13.436907,0.14429186,41.84776,-87.611496,41.848614,-87.61375,1,3.0921874,44.414745,45.247223,-1,1.0161778,1.2054144,1.4951558,1.2234854,1.5077697,1.842591,2.4527624,2.5032341,2.6926517,6.491286,7.063112,92.76183,95.162186,63.373375,148.83649,1,0.8324779999999947,0
989259531.7,1,1,315663.84,319611.75,4,17.42205,3.9479065,0.020609563,41.810802,-87.589035,41.811085,-87.58907,0,4.1338844,14.967398,21.466436,-1,1.1985049,1.5738792,2.027917,1.984605,2.3979316,2.837996,2.533301,2.6629324,3.1522348,18.672068,1.9010568,85.557,7.5740495,1401.0621,26.31638,1,6.499038000000002,0
989259531.7,1,1,302661.06,306608.97,5,14.529558,3.9479065,0.016380604,41.810295,-87.59011,41.810455,-87.5899,0,4.2228446,12.487574,18.201982,-1,0.7178464,1.9369898,2.8797622,1.5260514,2.8657148,3.9109383,1.2317647,2.3954866,2.6542912,16.310507,1.2845796,75.716934,5.1179266,904.25665,28.246061,1,5.714408000000001,0
989259531.7,1,1,265898.34,269592.72,5,11.797388,3.6943753,0.010106592,41.809658,-87.59014,41.809803,-87.59015,2,2.7307482,16.652851,8.351513,-1,0.7586295,1.4043363,1.5894123,2.0069113,2.4612896,2.6453238,0.68731797,0.8918195,0.8918195,5.8840556,7.321896,28.494884,27.315025,54.77132,36.43841,1,-8.301337999999998,0
989259531.7,1,1,241413.84,244963.38,5,27.690107,3.5495315,0.022566222,41.80695,-87.588104,41.807167,-87.588425,2,3.0046597,27.305286,28.263592,-1,1.8717687,2.4820051,2.8171148,1.8809147,2.4827938,2.8184295,1.8730948,2.3248253,2.3248253,8.02518,8.856021,31.502384,31.755486,84.10224,85.4974,1,0.9583060000000003,0
989259531.7,1,1,222217.25,228229.77,4,16.688852,6.012516,0.022538088,41.805775,-87.586525,41.80606,-87.58672,1,2.194656,12.187534,19.156729,-1,1.2977147,1.8559906,2.1654983,1.4725415,1.8979317,2.212595,1.0414244,1.2010207,1.2560803,6.209181,6.548029,40.39067,39.60588,87.96259,60.919632,1,6.969194999999999,0
989259531.7,1,1,174841.05,177956.03,5,9.714103,3.1149845,0.005789883,41.802395,-87.58656,41.802475,-87.58653,1,5.029112,6.7726846,12.309963,-1,1.358219,1.4507959,1.5609739,1.5800734,1.6769719,1.9184841,1.0305436,1.5360391,1.5360391,9.349441,11.310661,36.751472,35.642216,41.248817,19.714205,1,5.5372784,0
989259531.7,1,1,142314.61,146262.72,5,6.195328,3.9481096,0.004467828,41.800167,-87.58562,41.800175,-87.5857,1,2.8525653,6.1265087,4.8446617,-1,0.30790952,0.9722367,1.6317703,1.1050127,1.9365392,3.4462755,0.64476675,1.1392502,1.1392502,13.524975,22.67255,56.878944,90.33494,4.413917,11.315018,1,-1.281847,0
989259531.7,1,1,132643.6,138004.31,4,5.5592227,5.360719,0.006194736,41.80021,-87.58535,41.8002,-87.585464,1,2.4607835,2.4728045,7.3658185,-1,0.45597818,0.55521965,0.65604556,0.7752495,0.9732772,1.2831101,0.6865961,0.98429894,1.2282137,13.036436,15.032756,79.98459,81.13088,6.7249312,6.3166494,1,4.893013999999999,0
989259531.7,1,1,97473.016,102725.07,4,6.6254625,5.252055,0.009139109,41.800056,-87.58538,41.800163,-87.58533,1,3.0310762,9.020829,4.1669407,-1,0.39246544,0.61476797,0.81538796,1.0651032,2.0432913,2.5391746,0.67258626,1.1070671,1.3735272,15.777919,15.910549,85.13568,84.13937,5.7642436,13.429619,1,-4.853888300000001,0
989259531.7,1,1,90301.21,95299.74,5,7.5793552,4.9985313,0.008557434,41.79995,-87.585594,41.800045,-87.58551,1,3.395524,9.648649,7.1029325,-1,0.38480765,1.4335653,1.9283514,1.7662827,2.0833797,2.718124,0.9698117,1.237252,1.4257916,15.918958,17.475393,83.505356,87.98428,9.007772,12.045878,1,-2.545716500000001,0
989259531.7,1,1,82006.52,87620.836,4,11.5916605,5.6143126,0.01362276,41.799572,-87.585625,41.799732,-87.58551,1,3.416469,7.269586,15.3086605,-1,1.7039826,1.7696955,1.8799875,2.2087407,2.6523232,3.0500476,2.361663,2.3653386,3.0741625,16.341152,18.359106,97.023445,103.73875,13.746216,13.644895,1,8.0390745,0
989259531.7,1,1,60418.434,64185.5,5,10.79202,3.7670665,0.008451482,41.79946,-87.58718,41.799538,-87.58708,1,4.092439,11.999654,10.833087,-1,0.6197455,1.9161431,2.6727104,2.5317698,2.923729,3.3708572,1.8849704,2.5884576,2.5884576,21.245783,23.031013,83.68833,87.59359,7.7445707,12.616707,1,-1.1665669999999988,0
1111546840.253297,1,1,493850.06,503628.94,4,8.179476,9.778875,0.02092597,41.46446,-87.04427,41.46444,-87.04453,0,2.7620373,4.8089075,8.259298,-1,0.21355939,0.52582264,1.3537395,0.98013365,1.4314667,1.8940059,1.1702774,1.4735016,1.8088486,17.152319,15.999844,174.93114,157.03996,3.8325007,12.820626,1,3.4503904999999992,0
1111546840.253297,1,1,468932.03,475487.5,5,12.371704,6.555469,0.017098047,41.463337,-87.04416,41.46355,-87.0443,1,2.4399192,10.974153,12.556647,-1,0.01974067,0.3015143,0.37008908,0.8006269,1.2767428,1.9046003,1.0148377,1.313634,1.5941875,8.728041,10.159149,63.058098,66.965935,8.072183,30.441174,1,1.5824940000000005,0
1111546840.253297,1,1,434669.8,441623.66,4,6.6190753,6.953844,0.012846352,41.463432,-87.042145,41.46348,-87.04227,0,2.2721534,7.5045147,8.859996,-1,0.51206446,0.8350954,1.1467602,1.4323889,1.5533997,2.2799568,1.3590045,1.5109692,1.5461702,24.52428,23.973686,195.24686,167.57756,2.2194643,5.5579195,1,1.355481300000001,0
1111546840.253297,1,1,367671.28,371625.84,5,9.315556,3.9545627,0.010187231,41.463512,-87.04684,41.463566,-87.04668,0,2.9998722,7.895181,12.256129,-1,0.016450882,0.8943176,1.1650057,1.493933,1.8736174,2.2767005,1.2752082,1.7866277,1.788594,19.774817,17.573898,86.21351,70.13467,5.203131,11.534852,1,4.360948,0
1111546840.253297,1,1,346682.78,352649.75,4,10.357348,5.966969,0.018065155,41.4624,-87.04704,41.46259,-87.04685,0,4.168421,10.610609,13.469319,-1,0.014955044,0.6861417,1.1009974,0.9853234,1.2717581,1.6750004,0.78346837,1.1472505,1.2502708,11.267709,10.016957,72.38805,60.133125,11.307085,23.108997,1,2.8587100000000003,0
1111546840.253297,1,1,316679.66,322619.66,5,7.9422917,5.94,0.011358779,41.461784,-87.04863,41.461903,-87.04861,0,4.086565,10.5033865,9.009209,-1,0.07537389,0.657428,0.9667003,1.3163946,1.6305926,2.1817117,0.8886891,1.2171059,2.065525,18.919916,16.128105,117.871765,96.3851,3.7416034,11.992821,1,-1.4941774999999993,0
1126137269.485022,1,1,413409.47,418372.1,5,11.111314,4.962625,0.014839412,41.787563,-87.589966,41.787678,-87.59016,0,3.651536,13.358071,9.2328205,-1,0.41694975,0.5228317,0.72622156,1.8908093,2.2547083,2.6209304,1.7820735,1.9250853,2.0566657,20.436302,17.703594,108.98501,88.49759,3.6637104,15.446455,1,-4.1252505,0
1162361424.714423,1,1,1358590.8,1370830.8,5,30.928043,12.240001,0.10143482,41.788933,-87.5851,41.78775,-87.58593,2,3.4684062,33.367584,29.792572,-1,0.9720632,1.1592937,1.6221263,1.0639381,1.2605112,1.6924412,1.6873344,1.8140966,2.3218293,7.0204935,7.067551,88.750145,86.76277,66.48509,112.08103,1,-3.575012000000001,0
1162361424.714423,1,1,1329946.1,1340918.8,4,34.136158,10.972626,0.09578202,41.792683,-87.584206,41.791805,-87.58545,2,3.5977235,35.911423,34.074417,-1,1.4835627,1.7789624,1.9904811,1.5432577,1.825838,2.0612974,2.2128227,2.3929667,2.6738622,7.0654774,7.50266,82.25071,82.59557,72.407005,98.70969,1,-1.8370060000000024,0
1162361424.714423,1,1,1307675.4,1313578.0,5,21.177998,5.902625,0.022330187,41.792706,-87.580444,41.79254,-87.58078,2,3.7615013,21.233627,23.044214,-1,3.309659,3.5941617,4.0451965,3.3243825,3.6642854,4.0590053,2.8153472,3.2129495,3.2199056,12.307145,15.706959,81.51819,93.28108,34.901665,29.459175,1,1.8105870000000017,0
1162361424.714423,1,1,1020258.25,1030144.1,5,44.209415,9.885876,0.10982277,41.847874,-87.613785,41.84693,-87.61219,2,3.3629956,43.95218,45.100563,-1,1.8648138,2.0054264,2.234799,1.9116453,2.0348995,2.2515788,2.31249,2.365128,2.452065,6.098715,6.590762,64.51349,65.39411,135.89084,168.74011,1,1.1483830000000026,0
1162361424.714423,1,1,959494.9,965325.0,4,17.121237,5.8301253,0.023683636,41.84698,-87.62693,41.846836,-87.6266,2,1.9453743,16.737051,20.17403,-1,2.8124523,3.317163,3.934684,2.8838325,3.3600981,3.9697556,2.5559402,3.024379,3.5905707,17.612791,18.669281,104.6432,109.52031,25.508968,24.93009,1,3.4369789999999973,0
1162361424.714423,1,1,951600.7,957141.1,5,14.251483,5.5404377,0.019652402,41.847424,-87.627106,41.847206,-87.62692,2,2.3793244,8.448367,19.292131,-1,1.6187043,2.4154406,3.0502963,2.0269525,2.511494,3.119746,1.5867759,2.270824,2.829118,15.417623,15.862227,86.40857,88.458084,24.24696,26.853258,1,10.843764000000002,0
1162361424.714423,1,1,936283.1,941026.9,4,13.967777,4.74375,0.015807955,41.847507,-87.628204,41.847412,-87.62797,2,1.6428244,13.284773,16.029284,-1,1.7082423,2.911988,3.7943516,1.9433748,2.9350975,3.7980702,1.9177245,2.8259342,3.3178155,18.282457,19.30975,91.202805,92.29987,16.931831,16.876715,1,2.744511000000001,0
1162361424.714423,1,1,915063.06,919191.2,5,12.665782,4.128125,0.010698791,41.84921,-87.628296,41.849083,-87.628204,2,1.9662194,7.1713667,17.204134,-1,2.0394657,2.4342954,2.9404488,2.3474627,2.7078867,3.12879,2.364745,3.073461,3.073461,17.581661,20.030657,78.65071,83.414406,17.233946,17.572847,1,10.0327673,0
1162361424.714423,1,1,895834.56,900723.2,4,15.6414,4.888625,0.01716655,41.849316,-87.62929,41.8492,-87.62902,2,2.1298854,15.808476,16.093046,-1,1.962656,2.556178,3.4253306,2.005339,2.5565279,3.4255652,2.4157717,2.6277997,2.8054721,14.921757,16.675951,82.777,82.12635,16.905876,19.330404,1,0.28457000000000043,0
1162361424.714423,1,1,874904.06,879358.1,5,13.050045,4.454063,0.010593839,41.85102,-87.62938,41.85089,-87.62929,2,2.0817122,10.841477,15.702835,-1,1.463334,2.3720903,2.908702,1.5766413,2.4689858,3.026978,1.8022892,2.4086108,2.4086108,12.90208,16.44804,65.14381,73.85622,14.442738,18.7106,1,4.861358000000001,0
1162361424.714423,1,1,869472.25,873383.2,4,6.3674283,3.9109378,0.005228582,41.8511,-87.629555,41.851048,-87.62949,2,2.2181673,6.4353848,6.075226,-1,0.944931,2.154655,2.7008615,1.166864,2.363699,2.9167309,1.0425078,1.2144547,1.2144547,17.430458,19.431656,18.444157,76.69967,6.4617705,7.988596,1,-0.3601587999999998,0
1162361424.714423,1,1,818594.7,824497.25,5,6.6364565,5.9025626,0.009089395,41.851086,-87.62946,41.851196,-87.62953,2,2.4743385,7.517284,7.135697,-1,0.6822295,1.7977453,2.7090719,1.0637708,1.7999985,2.726781,0.40763807,0.6957392,0.9415183,10.390803,11.188031,62.456078,66.4432,43.10573,22.36418,1,-0.3815869999999997,0
1162361424.714423,1,1,813380.2,817580.75,4,10.0117855,4.2005625,0.0087694,41.850956,-87.62926,41.85105,-87.62936,2,2.683812,8.698829,10.776865,-1,1.2246656,1.5182085,1.7695217,1.4598916,1.7276084,1.9181726,1.2735741,1.6704998,1.6704998,12.354345,15.216417,55.580498,64.46852,15.799335,17.768196,1,2.078036000000001,0
1162361424.714423,1,1,789733.8,794622.44,5,13.703489,4.888625,0.010882699,41.84926,-87.62912,41.849377,-87.62923,2,1.9392226,14.540354,15.367418,-1,1.7293226,3.005298,3.9798064,2.301582,3.325778,4.0766973,2.104165,2.7076037,2.7076037,14.842833,17.521347,81.31468,86.28979,24.62462,18.2112,1,0.827064,0
1162361424.714423,1,1,779123.7,783396.7,4,14.634223,4.2730002,0.012137528,41.849102,-87.62816,41.849213,-87.62833,2,1.7508359,11.787764,17.381706,-1,2.0768614,2.387241,2.702422,2.212644,2.4874077,2.7515216,2.6134005,3.1818278,3.1818278,16.256144,18.934126,75.353874,81.59116,14.681412,18.524452,1,5.593942000000002,0
1162361424.714423,1,1,759786.5,763769.8,5,14.172243,3.9833126,0.011002689,41.847477,-87.62806,41.847603,-87.62815,2,2.2180889,12.99873,16.72622,-1,2.546352,3.3494515,3.9004092,2.8574758,3.4336402,3.958581,2.5048976,3.1136613,3.1136613,19.553598,21.452639,86.0673,86.22941,16.359222,17.596104,1,3.7274900000000013,0
1162361424.714423,1,1,750624.9,753485.6,5,22.14812,2.8607502,0.012355472,41.84756,-87.626945,41.847473,-87.62715,2,2.1946871,21.001484,23.401281,-1,2.6111755,3.204927,3.6871295,2.6143565,3.2178373,3.6951513,1.8006916,3.2727249,3.2727249,9.926029,14.138489,27.862839,40.958668,37.88978,53.91566,1,2.3997969999999995,0
1162361424.714423,1,1,573257.1,586873.1,4,41.1044,13.616,0.14907299,41.847755,-87.61146,41.84861,-87.61379,2,3.6264062,44.292553,42.431725,-1,0.8461126,0.9585591,1.1348052,0.93514764,1.0546805,1.3387994,2.1728272,2.2297134,2.409008,6.57962,6.818962,94.43802,93.09392,58.593975,153.0119,1,-1.860827999999998,0
1162361424.714423,1,1,379586.62,385236.12,4,16.475658,5.6495004,0.022163618,41.81077,-87.58913,41.81105,-87.58905,2,3.7620938,18.017576,19.315962,-1,1.8184323,2.344417,2.7377875,1.9177042,2.3662064,2.7734923,2.019241,2.3386543,2.581193,13.74193,15.389343,80.98757,87.49943,23.0665,28.238586,1,1.2983860000000007,0
1162361424.714423,1,1,367599.44,372090.1,5,17.591713,4.4906564,0.018841943,41.810234,-87.59012,41.81045,-87.589966,2,3.9439907,17.552864,20.078024,-1,2.260849,3.393226,4.058855,2.5243485,3.4306989,4.0972195,1.7573764,2.4196818,4.187548,15.299911,16.29202,67.30614,73.75188,42.58459,45.840057,1,2.5251599999999996,0
1162361424.714423,1,1,358762.94,362094.75,5,15.823823,3.3318126,0.00773363,41.80965,-87.59014,41.80976,-87.590164,2,3.9717486,17.561367,14.851832,-1,1.4615831,1.590128,1.7450932,1.6222892,1.8026471,1.9550459,1.0589161,1.5780935,1.5780935,6.7926984,10.059209,29.593004,33.879696,42.24618,42.79141,1,-2.7095350000000007,0
1162361424.714423,1,1,333339.3,336743.66,5,28.146818,3.4043438,0.024027793,41.806988,-87.58813,41.807228,-87.588455,2,3.776712,27.454277,29.028595,-1,2.0683312,2.2807508,2.4942396,2.0869882,2.292924,2.5180354,1.9116126,2.2076645,2.2076645,8.095405,8.71428,30.389757,29.982006,78.611626,85.767,1,1.574317999999998,0
1162361424.714423,1,1,315018.38,318762.2,4,16.272526,3.7438126,0.013556649,41.805748,-87.58652,41.805927,-87.58662,2,3.6699686,11.250631,22.495695,-1,1.120485,1.3715768,1.6829554,1.1216083,1.3731422,1.6860543,0.9389755,1.5495557,1.5495557,7.019491,9.404684,34.33304,35.291832,37.7075,47.56526,1,11.245064000000001,0
1162361424.714423,1,1,271660.5,273652.4,5,12.05983,1.9919063,0.006453121,41.80248,-87.58657,41.802567,-87.58653,0,6.4289246,11.073661,13.474643,-1,0.3828516,0.5180459,0.6714859,1.2413905,1.6537843,2.2245483,0.9854531,1.0499984,1.0499984,10.016684,5.5699997,31.358295,11.296643,23.628479,29.896154,1,2.400982000000001,0
1162361424.714423,1,1,232269.45,236470.47,5,8.175662,4.201016,0.006306836,41.80016,-87.58563,41.80021,-87.58572,2,3.306784,6.4913983,11.19804,-1,1.7023935,2.2567036,2.5959635,2.0309997,2.35228,2.623301,1.39204,2.174912,2.174912,17.713734,20.376036,78.69292,86.33798,13.236977,10.297613,1,4.7066417000000005,0
1162361424.714423,1,1,151941.05,156432.0,4,13.157052,4.4909534,0.011218352,41.79957,-87.58558,41.79971,-87.5855,1,3.389101,10.388215,15.482033,-1,0.8810934,1.1816964,1.5789695,2.3053408,2.8214312,3.2099419,2.6272082,2.997358,2.997358,17.538277,21.709784,89.93878,98.28389,6.065581,15.332015,1,5.093817999999999,0
1162361424.714423,1,1,121771.48,125320.85,5,11.608261,3.549375,0.006133393,41.7995,-87.58718,41.79954,-87.58708,1,3.680827,10.772672,12.789589,-1,0.37488976,1.2870052,1.6080315,2.4016962,3.327328,3.8160903,3.0706966,3.3240438,3.3240438,19.32776,24.808424,82.742805,88.95292,4.5014925,10.644967,1,2.0169169999999994,0
1278985245.637957,1,1,710518.1,715262.06,4,10.4753275,4.7439375,0.01173534,41.850918,-87.62927,41.85104,-87.62942,2,0.93172705,9.611827,10.078516,-1,0.0318718,0.48491982,0.80754364,0.36540958,0.57884365,0.9029214,1.2162917,1.2332162,1.4981515,11.802942,13.00847,62.05692,62.18245,4.9753895,19.85825,1,0.4666890000000006,0
1278985245.637957,1,1,687993.56,692447.8,5,16.19652,4.4542503,0.017887007,41.849216,-87.62904,41.849384,-87.62926,2,2.2488866,16.707985,18.376793,-1,0.112973176,0.46223313,1.00747,0.39185363,0.6397678,1.1677228,2.6158512,2.6829994,3.5257843,18.14445,18.66654,83.448975,83.82142,2.4121153,25.152834,1,1.6688079999999985,0
1278985245.637957,1,1,677636.5,682380.5,4,14.275021,4.7440004,0.015955122,41.849087,-87.628174,41.84921,-87.62841,2,2.3549142,10.450262,18.11914,-1,0.05780993,0.637706,1.0313506,0.3718298,0.72684956,1.0728331,2.0106275,2.5387924,2.9898183,16.50856,17.56133,83.22542,83.94692,2.6258132,17.870522,1,7.668878000000001,0
1278985245.637957,1,1,655365.1,659855.6,5,13.957636,4.4905005,0.0108258,41.84744,-87.62802,41.847546,-87.62816,2,2.3635938,13.837068,15.264391,-1,0.19775383,0.6523189,1.2622025,0.49833632,0.8029413,1.2817953,2.073585,2.9504442,2.9504442,14.927902,18.629463,74.27504,84.33025,3.6805503,18.487595,1,1.4273229999999995,0
1278985245.637957,1,1,645435.8,649238.2,5,19.72209,3.802375,0.016466456,41.84753,-87.62701,41.847454,-87.627304,2,1.5033802,18.138027,21.505611,-1,0.1089213,0.4679263,0.8439861,0.34596792,0.5195537,0.9017643,1.9905056,2.1421494,2.1421494,10.407646,12.2915325,47.05481,47.182133,5.148994,41.253155,1,3.3675839999999972,0
1278985245.637957,1,1,531638.25,543443.75,4,44.722656,11.805501,0.13686833,41.84771,-87.611496,41.848606,-87.6136,2,2.8135521,43.39884,49.124138,-1,0.017292686,0.28711012,0.45769984,0.25815138,0.39340886,0.5849372,2.608038,2.8889868,3.065352,7.109635,7.464278,80.98155,88.39152,8.717229,152.88779,1,5.725298000000002,0
1278985245.637957,1,1,232689.78,240476.17,4,26.461405,7.786391,0.05083573,41.792397,-87.5809,41.792725,-87.58017,1,1.419443,28.164547,29.060656,-1,0.0,0.23699704,0.5036859,0.2768751,0.43805948,0.71213514,2.9116917,3.054751,3.1353111,12.625109,13.342327,103.39111,104.37177,2.2718155,49.138283,1,0.8961090000000027,0
1278985245.637957,1,1,205274.03,217116.81,5,30.439096,11.842782,0.09301778,41.791904,-87.585304,41.792576,-87.5839,1,2.3492365,19.554066,38.010403,-1,0.0,0.16177024,0.64662606,0.22055726,0.3573751,0.79585123,1.7056181,1.8246787,2.0327165,6.71702,7.07328,84.37264,84.0227,5.861442,114.4037,1,18.456336999999998,0
1278985245.637957,1,1,198100.98,204585.92,4,10.604725,6.4849377,0.018636758,41.791588,-87.58553,41.791786,-87.58533,1,2.337421,6.748412,11.400393,-1,0.0,0.18677673,0.496996,0.3022115,0.5147374,0.68344533,0.95337707,1.52063,1.6546541,11.382684,11.860362,76.25053,77.34339,1.7468461,24.794817,1,4.651980999999999,0
