eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios,dv,aggression_score,angle_rate_ratio,curvature,turn_intensity
328976.72,336316.16,5.0,35.369217,7.339438,0.058047976,41.81664,-87.864746,41.81671,-87.865845,12.755102,34.1357,29.460499,1.687265,7.2225914,53.2963,99.23665,0,4.675201000000001,0.2351289356547484,0.1330217970653617,0.009976390871003769,0.07205539490795033
277633.94,280821.22,5.0,11.63088,3.1872814,0.010135637,41.802353,-87.586555,41.802494,-87.586525,2.5333261,8.111785,14.864274,1.6165265,13.1356735,42.34285,9.146288,0,6.752489000000001,1.186679043486809,0.3030643693250444,0.09855821163365361,1.2946284887635753
246485.53,251085.39,5.0,7.7591,4.5998597,0.007649539,41.800163,-87.5856,41.80022,-87.58571,3.0319476,6.9940343,10.293024,1.5380197,19.468254,90.25637,6.233544,0,3.298989700000001,0.3343983157351254,0.21333583617231325,0.13824482162547155,2.6913853015893734
166945.78,172089.19,5.0,6.919808,5.1434064,0.006893582,41.79998,-87.58559,41.80004,-87.585495,4.03082,8.859826,6.2737503,1.2399218,16.852331,87.288795,7.7344766,0,2.5860757000000003,0.22169963192121211,0.19087734745955023,0.1144888292447884,1.929403646235654
133586.17,137498.08,5.0,10.633601,3.9119065,0.00883358,41.799458,-87.58719,41.799545,-87.58709,3.8501117,12.152343,10.893514,1.8941398,22.215368,87.70911,6.6289115,0,1.2588290000000004,0.1626986840731219,0.25042938656469443,0.13108029893910816,2.9119970784822975
101034.125,106653.12,5.0,24.09053,5.6189923,0.027394835,41.79202,-87.5853,41.79233,-87.584984,1.7268672,24.00111,23.11936,1.4883149,7.9759927,45.106186,14.790797,0,0.8817500000000003,0.06619997309006362,0.17299181285565454,0.06332802581149008,0.5051038715778564
463433.56,478607.25,5.0,29.28716,15.173688,0.11411504,41.78887,-87.58509,41.7877,-87.58629,2.4778624,30.997713,29.607496,0.48752388,6.690226,101.75769,14.147639,0,1.3902169999999998,0.023520463188411268,0.06510681584998651,0.06601688883660352,0.4416679061337546
405491.0,411864.7,5.0,21.132391,6.3736877,0.029071659,41.792706,-87.58043,41.79254,-87.58089,3.4393592,19.555786,24.64109,3.0252643,14.6883135,94.15065,4.0506124,0,5.085303999999997,0.31603177491567286,0.15436902953369208,0.19799579155985123,2.9082242581117486
214829.89,220046.8,5.0,16.232857,5.2169065,0.017514793,41.896782,-87.61701,41.896633,-87.61675,2.4002807,14.525237,20.183868,1.5422758,10.918913,57.35853,20.622578,0,5.658631,0.4748886552690965,0.1871005489685912,0.04624795433735977,0.504977389837604
126778.3,130834.99,5.0,11.43855,4.0566955,0.009138593,41.79952,-87.587166,41.79957,-87.58701,3.9457932,9.403364,14.34944,1.872885,21.636492,88.55634,6.6946774,0,4.946076,0.6053438992166641,0.24159642968884168,0.129959964273486,2.811877727323566
1091106.0,1096987.1,5.0,9.13797,5.8811255,0.012580036,41.84742,-87.62705,41.84728,-87.62692,2.263901,8.035872,8.910383,1.2861676,14.527308,85.961075,5.187884,0,0.874511,0.061316111592436585,0.16705529456713825,0.16160613224165157,2.3477020577632026
1054148.4,1058422.4,5.0,11.941442,4.274,0.00965225,41.84919,-87.62836,41.8491,-87.628235,1.8068423,10.343784,13.522298,2.0758872,19.571955,84.35944,2.7079175,0,3.178514,0.3597264334944663,0.22928869964470242,0.26969316334573246,5.278422456810325
174841.05,177956.03,5.0,9.714103,3.1149845,0.005789883,41.802395,-87.58656,41.802475,-87.58653,5.029112,6.7726846,12.309963,1.5800734,11.310661,35.642216,41.248817,0,5.5372784,1.007192595402728,0.3086784107162078,0.02366930179370466,0.26771544869528535
142314.61,146262.72,5.0,6.195328,3.9481096,0.004467828,41.800167,-87.58562,41.800175,-87.5857,2.8525653,6.1265087,4.8446617,1.1050127,22.67255,90.33494,4.413917,0,1.281847,0.16340012745899726,0.24823523177438997,0.18470914866260418,4.187827408510326
90301.21,95299.74,5.0,7.5793552,4.9985313,0.008557434,41.79995,-87.585594,41.800045,-87.58551,3.395524,9.648649,7.1029325,1.7662827,17.475393,87.98428,9.007772,0,2.545716500000001,0.22779616771619307,0.19638741809227428,0.0999223403570745,1.7461821672196371
60418.434,64185.5,5.0,10.79202,3.7670665,0.008451482,41.79946,-87.58718,41.799538,-87.58708,4.092439,11.999654,10.833087,2.5317698,23.031013,87.59359,7.7445707,0,1.1665669999999988,0.1595529199633678,0.2599625209905141,0.1143566716202546,2.6337499907228152
