eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios,dv,turn_intensity,angle_norm,radius_log
134079.05,139480.55,5.0,15.689516,5.4015,0.024611646,35.74329,-78.76234,35.74354,-78.76214,4.733603,8.163301,23.127623,3.5262642,16.11334,87.68092,37.417347,1,14.964322,0.4194287544113861,0.6926526796133283,3.6485091023793887
406142.94,411772.88,5.0,20.645018,5.6299376,0.021938808,40.97947,-74.12189,40.97923,-74.12215,10.0,25.202112,16.226017,1.494227,8.367572,47.443016,16.338753,1,8.976095,0.4825936444218335,0.402291474710887,2.8529440541182014
399794.3,402669.16,5.0,21.711409,2.8748438,0.012174105,40.980118,-74.12164,40.979942,-74.12165,10.0,21.749767,21.749767,1.4853137,9.117914,26.576643,38.100124,1,0.0,0.23319399191675197,0.22985137103810532,3.66612563834179
269786.78,276015.6,5.0,13.792935,6.2288127,0.020927295,40.978935,-74.11487,40.979145,-74.11498,10.0,19.563284,15.190313,1.8776618,14.38394,90.1692,19.183004,1,4.372971,0.7126758732248183,0.7081500874822219,3.004840864104555
83203.18,88790.65,5.0,9.117452,5.587469,0.01175553,42.386368,-88.17791,42.3863,-88.17773,2.7454526,8.3622465,13.489152,1.6128196,13.175637,74.148094,20.556042,1,5.126905500000001,0.6112270981843512,0.6028466480310555,3.070656148482787
79898.484,83477.305,5.0,12.647101,3.5788205,0.0077175666,42.225025,-88.28272,42.225136,-88.28274,4.744991,8.980142,16.684216,3.1582372,18.520412,67.02597,15.304317,1,7.7040739999999985,1.1359207503141655,0.5521259555168062,2.791429919372807
2968620.5,2974328.5,5.0,7.9831843,5.708,0.011417464,34.082172,-118.38776,34.082264,-118.3878,4.9069567,10.758066,4.6953254,0.90446854,10.218336,58.734146,29.85051,1,6.0627406,0.33122097495308833,0.4904029994510366,3.4291532818192896
599804.4,606475.5,5.0,7.9740987,6.6711254,0.014516781,41.971474,-87.76786,41.97141,-87.76759,4.7744274,4.3991733,12.005855,1.521756,9.135378,61.306007,51.018097,1,7.6066817,0.17561922728545798,0.5098374578681903,3.9515916772675506
1832466.8,1835845.0,5.0,18.432648,3.3782501,0.008391273,42.22865,-88.316025,42.228615,-88.31587,4.747162,18.549484,18.542913,3.8500261,22.612825,77.3012,6.475125,1,0.006571000000000993,3.0250765037373957,0.62456954266242,2.011580841544959
1820522.8,1825308.4,5.0,8.813884,4.7856255,0.012115316,42.22873,-88.31705,42.228745,-88.31683,4.7392387,5.9815826,14.838782,1.8861332,15.263255,73.658035,12.332567,1,8.857199399999999,1.1448099229503217,0.5994290528117571,2.5902096887940753
3173772.8,3177704.2,5.0,5.887513,3.9315002,0.008287805,41.970306,-87.767715,41.970226,-87.76761,4.788972,1.2806216,8.958616,2.1295772,15.213766,60.417095,15.819246,1,7.677994399999999,0.9045450670024091,0.5031488752912349,2.822523825953809
2467598.8,2471688.0,5.0,5.8111234,4.08925,0.0055474993,42.009895,-87.87154,42.009964,-87.87149,4.7939205,4.3931093,7.66232,1.8846807,21.450987,88.57008,2.6207492,1,3.2692107000000004,5.924460882294748,0.6982283933545438,1.2866809657501057
240284.23,244374.56,5.0,14.900282,4.090328,0.010093918,41.973156,-87.778114,41.97322,-87.77829,4.794367,15.770465,14.367803,2.298891,15.323924,63.288425,8.08798,1,1.4026619999999994,1.686174925561016,0.5246429881376288,2.206952661272149
